truck_id,order_id,node_id,node_type,event_type,truck_status,timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation
T18,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-05 18:38:13,49.232675,20.570204,8.41,3.23,9.76,586.78,5.0,1,0.6854,0.6102,9.45,107.5,0.9973,6.99,10000.0,-10.0,1,5.63,1.51,0.7158,0.8918,0.5825,0.4703,Moderate Risk,4.25
T18,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-05 18:38:13,49.232675,20.570204,18.31,3.49,9.78,414.48,2.09,1,0.6178,0.4271,8.56,252.69,0.5702,9.38,8261.69,-6.59,1,5.97,1.75,0.3316,0.9443,0.46,0.4749,Moderate Risk,3.03
T17,,N6,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-05 18:44:21,50.616164,25.571274,13.82,2.86,8.58,505.36,2.85,1,0.4412,0.4334,2.11,798.67,0.0402,12.97,8758.0,-10.0,0,7.82,3.87,0.7995,1.0,0.7693,0.9282,High Risk,12.15
T2,,N9,NodeType.INSPECTION,END_SERVICE,IDLE,2024-01-05 19:20:54,50.819308,17.39013,8.32,3.08,9.87,353.45,5.0,1,0.6882,0.2414,3.68,509.12,0.912,6.43,4817.48,-10.0,1,4.08,1.56,0.6749,0.9561,0.4766,0.4618,Moderate Risk,3.64
T2,,N9,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-05 19:20:54,50.819308,17.39013,12.66,3.58,9.66,366.42,2.65,0,0.6526,0.3963,1.93,664.22,0.2494,12.26,3895.89,-10.0,1,3.31,1.65,0.4577,0.9921,0.4732,0.5943,Moderate Risk,4.73
T9,,N8,NodeType.PORT,END_SERVICE,IDLE,2024-01-05 19:22:08,45.351688,25.662134,12.99,5.0,10.0,511.36,5.0,1,0.5573,1.0,6.93,550.0,0.5779,7.75,4520.0,-10.0,0,7.99,0.51,0.7538,1.0,0.7278,0.6115,High Risk,5.66
T4,,N15,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-05 19:24:10,53.208291,23.843122,7.5,3.08,10.0,327.1,1.91,0,0.7097,0.3072,4.42,280.1,0.4584,5.14,10000.0,-10.0,1,3.77,0.5,0.3834,1.0,0.4534,0.3704,Moderate Risk,2.89
T18,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-05 19:38:13,49.232675,20.570204,14.75,5.0,10.0,504.43,2.86,0,0.7203,0.8162,9.42,579.93,0.0,9.51,4048.42,-10.0,1,6.85,0.97,0.0426,1.0,0.7019,0.6574,Moderate Risk,3.98
T20,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-05 19:48:22,50.616164,25.571274,8.2,2.56,9.27,506.48,4.18,0,0.6254,0.3579,1.5,343.28,0.576,8.36,6563.77,-10.0,1,4.37,1.56,0.2178,0.8367,0.5024,0.463,Moderate Risk,3.98
T20,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-05 19:48:22,50.616164,25.571274,18.81,3.72,9.51,387.41,2.49,0,0.6314,0.7177,3.23,588.41,0.7848,11.98,5991.46,0.51,1,5.58,1.24,0.0,1.0,0.6099,0.6264,Moderate Risk,4.57
T2,,N9,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-05 20:20:54,50.819308,17.39013,5.51,2.91,2.05,296.08,2.56,1,0.5101,0.747,3.25,617.97,0.5789,12.13,7924.85,-8.61,1,5.61,1.01,0.2088,0.9835,0.6526,0.7709,Moderate Risk,6.41
T20,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-05 20:48:22,50.616164,25.571274,10.85,2.2,2.94,560.35,2.58,1,0.807,1.0,2.6,107.5,0.2612,7.83,8631.93,-10.0,1,4.71,1.03,0.6184,0.9651,0.5509,0.4278,Moderate Risk,2.64
T19,,N3,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-05 20:50:19,51.000415,16.043147,11.6,-0.65,3.09,455.65,2.05,1,0.695,0.0,2.63,841.73,0.0,9.55,4687.59,-10.0,1,4.83,3.5,0.0776,1.0,0.3618,0.3377,Low Risk,4.2
T5,,N6,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-05 20:59:32,50.616164,25.571274,11.2,-1.35,3.24,613.51,3.28,1,0.5941,0.1906,1.35,130.0,0.035,10.0,1822.81,-10.0,1,4.82,3.98,0.7416,0.9781,0.3571,0.5937,Moderate Risk,4.79
T19,,N3,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-05 21:50:58,51.000415,16.043147,16.58,1.2,2.63,462.46,4.7,1,0.6293,0.7095,4.19,182.76,0.6097,5.01,5152.7,-9.74,1,3.33,0.58,0.7526,1.0,0.4225,0.3657,Low Risk,3.39
T15,,N9,NodeType.INSPECTION,ARRIVAL_NODE,IDLE,2024-01-05 22:18:09,50.819308,17.39013,6.96,0.55,3.21,488.75,2.1,1,0.6125,0.3819,2.18,346.03,0.6787,8.06,5356.26,-10.0,1,5.27,3.69,0.1659,1.0,0.3711,0.5153,Moderate Risk,3.49
T17,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-05 22:20:13,50.616164,25.571274,6.76,0.57,2.25,404.67,4.68,0,0.6425,0.4918,1.67,146.84,0.0,7.54,3505.31,-10.0,0,3.8,1.2,0.0658,0.923,0.4964,0.3806,Moderate Risk,2.73
T17,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-05 22:20:13,50.616164,25.571274,5.78,-1.27,3.13,346.68,3.36,1,0.7721,0.262,3.89,107.5,0.6926,4.03,8323.55,-10.0,1,3.11,1.31,0.0,0.9178,0.398,0.3262,Low Risk,1.27
T13,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-05 23:15:52,49.232675,20.570204,14.77,1.88,4.08,454.02,2.79,1,0.7033,0.354,8.43,1018.56,0.9723,9.0,3956.75,3.58,1,4.59,4.22,0.586,0.9503,0.463,0.5642,Moderate Risk,6.8
T10,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-05 23:18:25,50.616164,25.571274,6.19,-0.42,4.76,580.97,5.0,1,0.7846,0.4424,2.87,107.5,0.662,1.89,4833.17,-10.0,0,3.6,1.53,0.1489,0.9842,0.4483,0.289,Low Risk,-1.14
T10,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-05 23:18:25,50.616164,25.571274,5.31,-1.32,1.23,452.91,2.44,1,0.8297,0.0,3.96,622.65,0.4179,3.19,7533.29,-10.0,1,1.98,0.78,0.1889,0.927,0.0726,0.1091,Low Risk,-2.0
T17,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-05 23:20:13,50.616164,25.571274,10.42,2.25,2.44,411.53,2.63,1,1.0,0.5758,4.35,1075.0,0.2904,7.74,8476.84,-2.06,1,3.49,1.06,0.4764,0.9792,0.4679,0.5339,Moderate Risk,4.67
T15,,N9,NodeType.INSPECTION,END_SERVICE,IDLE,2024-01-05 23:37:44,50.819308,17.39013,11.03,2.25,2.09,387.42,5.0,1,0.8306,0.5827,2.42,491.66,0.4465,6.11,286.34,-10.0,1,3.65,1.56,0.4132,0.9654,0.5206,0.517,Moderate Risk,1.89
T15,,N9,NodeType.INSPECTION,DEPART_NODE,IDLE,2024-01-05 23:37:44,50.819308,17.39013,6.0,2.25,3.99,435.46,2.76,1,0.6083,0.7072,2.64,359.67,0.0,5.67,100.02,-10.0,1,4.69,0.85,0.9962,0.9113,0.7049,0.4666,Moderate Risk,3.14
T5,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-06 00:17:46,50.616164,25.571274,15.97,-0.54,3.04,481.9,5.0,0,0.6787,0.3362,4.08,475.79,0.8459,6.99,10000.0,-10.0,1,4.3,1.0,0.6106,0.9609,0.3548,0.4635,Moderate Risk,3.96
T5,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 00:17:46,50.616164,25.571274,7.85,1.2,3.12,388.79,2.43,1,0.7465,0.7668,2.59,556.47,0.1167,7.77,6107.81,-10.0,1,4.0,1.22,0.6708,0.9984,0.4688,0.4331,Moderate Risk,4.96
T10,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 00:18:25,50.616164,25.571274,12.49,-1.17,2.11,502.49,3.03,1,0.6653,0.2336,4.33,573.47,0.7357,6.37,4490.11,-10.0,1,3.82,1.71,0.0,1.0,0.2039,0.2475,Low Risk,-0.29
T3,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-06 01:02:11,49.232675,20.570204,8.37,0.99,2.65,435.27,2.18,1,0.6591,0.7187,8.89,773.37,0.6508,11.78,7845.59,-8.84,0,7.34,5.0,0.3225,0.9862,0.7063,0.7925,High Risk,8.11
T15,,N10,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-06 01:14:54,51.520734,16.653039,9.44,-0.05,4.26,533.31,3.11,1,0.6138,0.0498,4.01,612.95,0.4968,7.07,9263.15,-10.0,1,4.92,3.25,0.1746,0.9613,0.2911,0.4425,Moderate Risk,3.68
T5,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 01:17:46,50.616164,25.571274,16.55,-0.79,4.15,442.55,3.19,0,0.7701,0.1881,1.59,405.32,1.0,1.0,6448.28,-10.0,1,0.85,0.84,0.8108,0.9059,0.0662,0.1929,Low Risk,1.09
T13,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-06 01:49:21,49.232675,20.570204,7.13,0.72,2.49,378.34,4.76,0,0.6287,0.5572,9.12,403.12,0.2363,7.09,6828.22,-10.0,1,3.51,1.42,0.5653,1.0,0.3833,0.3578,Low Risk,1.66
T13,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 01:49:21,49.232675,20.570204,7.79,2.57,7.07,389.82,2.98,0,0.7472,0.569,7.26,769.24,0.2716,12.2,8472.3,-9.25,1,4.43,1.63,0.1138,1.0,0.6131,0.549,Moderate Risk,5.17
T12,,N6,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-06 02:02:23,50.616164,25.571274,14.71,-1.09,2.62,440.53,2.52,1,0.5428,0.4127,4.79,1300.0,0.0155,9.77,6229.91,-10.0,0,8.38,4.12,0.2965,1.0,0.4626,0.6038,Moderate Risk,5.81
T17,,N4,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-06 02:11:39,51.931535,25.398253,5.99,2.98,3.95,94.06,2.29,1,0.3974,0.6661,1.81,797.55,0.3679,11.14,7802.23,-7.83,1,5.38,4.09,0.3919,1.0,0.6159,0.665,Moderate Risk,8.81
T15,,N10,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-06 02:14:54,51.520734,16.653039,7.31,1.94,2.06,265.45,4.72,1,0.5417,0.836,3.63,274.89,0.6305,5.17,3786.31,-10.0,1,5.33,0.97,0.8044,0.9643,0.7047,0.4294,Moderate Risk,0.93
T3,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-06 02:29:07,49.232675,20.570204,18.17,-0.55,4.33,374.46,5.0,0,0.9542,0.2762,8.01,739.22,0.881,2.8,10000.0,-10.0,1,3.56,1.7,0.6977,0.9581,0.3927,0.2514,Low Risk,1.89
T3,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 02:29:07,49.232675,20.570204,9.35,0.59,2.36,449.97,2.86,0,0.9144,0.2112,10.0,370.87,0.4678,4.03,3978.99,-8.3,1,1.56,1.16,0.3476,1.0,0.2202,0.2929,Low Risk,1.42
T7,,N8,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-06 02:35:15,45.351688,25.662134,8.25,-1.58,0.9,547.49,1.9,0,0.4845,0.4574,9.33,130.0,0.3937,11.27,3719.41,-10.0,1,5.67,4.66,0.7213,0.6864,0.6288,0.6456,Moderate Risk,8.59
T13,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 02:49:21,49.232675,20.570204,14.5,0.95,4.17,374.0,2.95,0,0.7361,0.3989,10.0,872.87,0.7694,6.51,4918.9,-10.0,1,3.22,1.71,0.0,0.896,0.4031,0.4219,Low Risk,2.69
T11,,N6,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-06 03:03:14,50.616164,25.571274,7.96,0.09,1.04,412.13,2.83,0,0.3991,0.569,3.17,901.01,1.0,12.09,5194.3,-10.0,0,9.13,4.45,0.3687,1.0,0.736,0.7707,High Risk,7.34
T3,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 03:29:07,49.232675,20.570204,5.83,2.29,3.32,398.64,2.31,1,0.3907,0.6927,9.8,442.36,0.3978,6.01,100.02,-9.44,1,5.3,1.43,0.5597,1.0,0.4513,0.4506,Moderate Risk,6.34
T4,,N6,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-06 04:05:19,50.616164,25.571274,8.9,1.25,2.99,346.15,2.22,1,0.6343,0.2999,2.54,686.17,0.3031,9.38,9606.87,-10.0,1,6.51,4.77,0.49,1.0,0.5382,0.6325,Moderate Risk,5.17
T2,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-06 04:07:37,49.232675,20.570204,5.78,3.55,3.11,396.32,2.95,1,0.3843,1.0,9.16,753.31,0.2037,9.52,2310.26,-10.0,0,8.02,4.1,0.6948,1.0,0.8198,0.71,High Risk,5.5
T6,ORD39,N13,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2024-01-06 04:11:26,48.852207,13.988911,6.1,0.86,4.42,506.48,3.05,1,0.7265,0.2182,1.99,136.2,0.6585,7.85,7506.87,1.04,1,5.78,3.57,1.0,0.9596,0.3843,0.3957,Moderate Risk,4.28
T17,,N4,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-06 04:36:50,51.931535,25.398253,6.06,-0.73,4.26,388.73,5.0,0,0.8553,0.0,4.04,107.5,0.5822,1.0,633.09,-10.0,1,2.14,1.52,0.2509,1.0,0.0753,0.0,Low Risk,-2.0
T20,,N15,NodeType.INSPECTION,ARRIVAL_NODE,IDLE,2024-01-06 04:37:05,53.208291,23.843122,5.55,-0.82,2.2,395.35,2.58,1,0.6468,0.222,2.88,1023.75,0.6045,8.64,8269.95,-10.0,1,5.14,4.76,0.6758,0.9482,0.4461,0.5103,Moderate Risk,2.73
T18,,N6,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-06 04:46:44,50.616164,25.571274,9.08,0.94,2.79,422.3,2.54,1,0.3315,1.0,3.15,130.0,0.3992,14.35,3829.43,-10.0,0,8.36,4.42,0.4965,0.9469,1.0,1.0,High Risk,12.17
T11,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-06 05:10:49,50.616164,25.571274,7.27,-0.37,2.48,255.3,4.49,0,0.8582,0.3371,2.48,334.6,0.4311,4.68,5239.09,-10.0,1,2.51,0.57,0.7026,0.6446,0.286,0.2249,Low Risk,3.36
T11,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 05:10:49,50.616164,25.571274,10.86,1.54,2.25,375.07,2.73,1,0.7329,0.7785,3.35,431.09,0.8279,6.73,4236.39,-10.0,1,5.51,0.5,1.0,0.9681,0.6022,0.3762,Moderate Risk,-0.28
T12,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-06 05:51:08,50.616164,25.571274,18.01,1.34,2.14,431.47,5.0,1,0.9859,0.5718,2.73,553.43,0.1779,3.4,8233.41,-7.12,1,2.46,1.91,0.4189,1.0,0.365,0.2117,Low Risk,1.6
T12,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 05:51:08,50.616164,25.571274,11.49,2.38,2.34,454.21,3.26,1,0.4739,1.0,4.0,117.62,0.4281,12.77,6265.97,-10.0,1,4.93,1.3,0.2595,0.9287,0.7911,0.7367,Moderate Risk,11.1
T11,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 06:10:49,50.616164,25.571274,7.94,-1.02,2.33,379.69,2.73,1,0.7417,0.2459,3.45,107.5,0.916,4.94,6098.19,-7.27,1,1.4,1.31,0.5785,1.0,0.4088,0.4094,Low Risk,5.54
T7,,N8,NodeType.PORT,END_SERVICE,IDLE,2024-01-06 06:35:24,45.351688,25.662134,5.99,2.55,3.95,290.45,4.03,0,0.5365,0.9373,9.49,107.5,0.2911,6.55,5251.48,-10.0,1,4.57,2.37,1.0,1.0,0.5237,0.4437,Moderate Risk,6.42
T12,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 06:51:08,50.616164,25.571274,9.8,1.29,3.7,519.65,2.32,1,0.9754,0.6171,3.26,589.87,0.2721,5.48,4724.51,-10.0,1,2.62,0.79,0.7715,0.8793,0.4516,0.3573,Low Risk,4.33
T2,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-06 06:55:29,49.232675,20.570204,5.59,-1.42,2.34,407.02,5.0,1,0.6245,0.0036,9.59,688.88,0.0,5.02,2159.77,-10.0,1,2.15,1.47,0.5873,0.7619,0.1652,0.3453,Low Risk,1.32
T2,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 06:55:29,49.232675,20.570204,10.94,-1.21,3.8,445.62,3.11,0,0.8107,0.0,9.23,107.5,0.0,6.95,9872.07,-9.47,0,1.58,1.06,0.2859,1.0,0.2159,0.36,Low Risk,3.28
T6,ORD39,N13,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2024-01-06 07:19:52,48.852207,13.988911,10.95,2.41,9.81,482.44,4.92,0,0.5647,0.2567,1.1,1075.0,0.5705,10.12,5731.35,-8.23,1,4.58,1.58,0.674,0.9346,0.5067,0.5785,Moderate Risk,4.35
T4,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-06 07:40:35,50.616164,25.571274,11.26,4.46,10.0,229.29,4.38,0,0.7764,0.3847,3.7,107.5,0.2574,3.16,5032.26,-10.0,1,3.91,1.09,0.9215,0.8532,0.2685,0.3057,Low Risk,1.22
T4,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 07:40:35,50.616164,25.571274,17.53,3.38,9.64,377.3,2.21,1,0.5179,0.6736,2.09,894.39,1.0,10.27,6708.74,-10.0,1,5.58,1.68,0.4174,1.0,0.5729,0.7257,Moderate Risk,7.32
T13,,N1,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-06 07:55:17,50.450706,19.336495,12.53,2.9,9.36,324.63,2.51,1,0.5692,0.2967,8.55,1036.2,0.5111,11.7,7613.91,3.82,1,6.44,4.62,0.2482,1.0,0.4492,0.6956,Moderate Risk,4.42
T2,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 07:55:29,49.232675,20.570204,16.97,3.13,10.0,357.94,3.57,1,0.5782,0.6569,10.0,389.98,0.0,8.28,2208.94,-8.89,1,5.92,1.2,1.0,1.0,0.6137,0.5161,Moderate Risk,5.37
T18,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-06 08:35:17,50.616164,25.571274,17.21,3.06,10.0,458.36,4.89,1,0.5766,0.5154,1.36,107.5,1.0,9.2,7631.6,-10.0,1,4.77,0.92,0.8672,0.8291,0.4309,0.5547,Moderate Risk,6.21
T18,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 08:35:17,50.616164,25.571274,13.74,2.62,8.81,453.67,3.06,1,0.768,0.2984,3.0,671.43,0.6964,6.7,7463.55,-10.0,1,3.93,1.77,0.463,1.0,0.438,0.3322,Low Risk,1.05
T4,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 08:40:35,50.616164,25.571274,9.83,3.56,9.67,514.83,3.6,1,0.431,0.9092,3.82,564.53,0.2379,8.89,10000.0,-10.0,1,6.86,1.45,0.7073,1.0,0.7504,0.6601,Moderate Risk,9.02
T20,,N15,NodeType.INSPECTION,END_SERVICE,IDLE,2024-01-06 08:47:26,53.208291,23.843122,8.48,4.19,10.0,393.21,5.0,0,0.6591,0.5084,5.3,205.92,0.9221,10.93,5974.29,-6.69,1,5.46,0.95,0.0771,1.0,0.6516,0.5405,Moderate Risk,5.05
T18,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 09:35:17,50.616164,25.571274,7.5,3.04,10.0,306.86,2.06,0,0.8815,0.2056,3.17,897.2,0.618,5.85,7796.34,-10.0,1,3.67,1.83,0.5332,0.943,0.3311,0.2862,Low Risk,0.22
T13,,N1,NodeType.PORT,END_SERVICE,IDLE,2024-01-06 10:11:31,50.450706,19.336495,11.88,-0.66,2.13,482.43,5.0,0,0.6287,0.4591,8.91,280.35,0.2096,6.98,10000.0,-10.0,1,4.53,1.59,0.8156,1.0,0.3485,0.3303,Low Risk,1.03
T13,,N1,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 10:11:31,50.450706,19.336495,5.95,1.66,3.8,370.65,2.44,0,0.7448,0.0,8.82,883.41,0.6625,5.58,3323.3,-10.0,1,1.08,1.21,0.8589,1.0,0.2311,0.2662,Low Risk,0.32
T13,,N1,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 11:11:31,50.450706,19.336495,8.02,-0.03,2.83,403.37,2.58,1,0.8208,0.6224,8.61,746.64,1.0,7.39,10000.0,-3.6,1,5.21,0.66,0.6659,1.0,0.5581,0.4143,Moderate Risk,3.17
T3,,N6,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-06 11:19:24,50.616164,25.571274,6.61,0.8,2.97,353.87,2.21,1,0.6128,0.6789,2.95,810.24,0.8436,12.78,8077.3,-10.0,0,7.39,4.42,0.2582,1.0,0.83,0.7642,High Risk,5.78
T5,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-06 11:51:46,49.232675,20.570204,17.36,1.61,4.58,507.79,2.9,1,0.3679,0.6394,8.18,198.3,0.6747,11.77,10000.0,-10.0,0,8.08,4.67,0.6393,0.9554,0.7246,0.6421,High Risk,7.0
T10,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-06 12:57:47,49.232675,20.570204,18.96,0.4,2.2,392.55,3.18,1,0.7825,0.6184,9.72,274.02,0.0391,8.78,459.11,-10.0,1,6.41,4.26,0.9878,1.0,0.509,0.5449,Moderate Risk,3.79
T3,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-06 13:15:17,50.616164,25.571274,12.43,2.65,3.15,432.34,4.73,0,0.6739,1.0,3.06,876.62,0.7076,8.65,6418.8,-10.0,1,5.23,0.84,0.434,0.9277,0.6788,0.5926,Moderate Risk,5.75
T3,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 13:15:17,50.616164,25.571274,6.22,1.49,1.41,323.42,2.21,0,0.6142,0.8463,1.78,540.25,1.0,7.81,7203.78,-10.0,1,5.27,0.8,0.2235,0.9004,0.6609,0.543,Moderate Risk,5.66
T11,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-06 13:35:06,49.232675,20.570204,8.1,-1.26,1.69,495.41,1.95,0,0.8358,0.0,7.14,727.98,0.5495,3.66,3047.78,-10.0,1,3.47,3.8,0.2838,0.9669,0.2176,0.3334,Low Risk,0.32
T12,,N2,NodeType.PORT,ARRIVAL_NODE,IDLE,2024-01-06 13:38:53,49.232675,20.570204,15.3,2.84,3.73,356.59,2.68,0,0.4309,1.0,9.54,1083.18,0.6691,12.23,10000.0,8.21,0,9.82,4.41,0.2772,0.9423,0.9098,0.8596,High Risk,10.87
T3,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 14:15:17,50.616164,25.571274,8.1,1.63,4.56,418.68,2.4,0,0.5656,0.7071,3.73,107.5,1.0,5.38,5892.03,-10.0,1,6.31,1.68,0.918,1.0,0.6395,0.3651,Moderate Risk,3.65
T10,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-06 14:37:04,49.232675,20.570204,5.92,1.15,3.7,451.53,4.91,0,0.9232,0.6043,8.31,233.59,1.0,3.72,8050.77,-10.0,1,3.93,1.96,0.0,0.8652,0.5068,0.1606,Low Risk,0.09
T10,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 14:37:04,49.232675,20.570204,15.31,-1.38,1.98,509.16,2.97,0,0.7237,0.1404,7.1,437.62,0.5907,9.1,10000.0,-10.0,1,3.13,2.01,1.0,0.9292,0.194,0.4321,Low Risk,4.4
T2,,N6,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-06 14:41:38,50.616164,25.571274,6.04,0.27,4.15,385.68,2.96,1,0.7044,0.2425,3.78,368.22,0.1431,8.35,9954.88,-10.0,1,4.2,3.85,0.0798,0.7871,0.3856,0.5677,Moderate Risk,3.51
T18,,N5,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2024-01-06 14:46:51,50.449855,28.027718,7.85,5.0,5.11,536.26,3.04,1,0.3039,0.9813,2.94,651.03,0.1688,13.38,6240.86,-10.0,0,7.79,4.15,0.4576,1.0,1.0,0.9382,High Risk,8.72
T10,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 15:37:04,49.232675,20.570204,15.09,0.43,3.18,372.43,2.96,1,0.7377,0.4653,10.0,682.9,0.4082,5.59,10000.0,-6.69,1,3.5,0.66,0.7406,0.9228,0.5285,0.3633,Moderate Risk,3.84
T5,,N2,NodeType.PORT,END_SERVICE,IDLE,2024-01-06 15:37:54,49.232675,20.570204,12.54,2.16,2.36,353.43,5.0,1,0.6704,0.8294,9.3,937.24,0.6001,6.45,3528.11,-10.0,1,4.34,2.27,0.8768,0.895,0.5576,0.4622,Moderate Risk,2.84
T5,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 15:37:54,49.232675,20.570204,8.57,-0.08,1.5,430.36,1.74,0,0.8777,0.4239,8.35,380.24,0.419,4.58,9125.05,-10.0,1,3.17,1.81,0.2678,0.922,0.4074,0.1701,Low Risk,-0.33
T2,,N6,NodeType.CUSTOMER,END_SERVICE,IDLE,2024-01-06 16:09:52,50.616164,25.571274,7.17,0.0,3.48,402.58,4.58,1,0.5807,0.2804,3.66,1063.57,0.8051,5.57,2390.23,-10.0,1,1.97,1.12,0.0581,1.0,0.325,0.2834,Low Risk,0.75
T2,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 16:09:52,50.616164,25.571274,15.33,0.27,4.46,430.73,3.24,1,0.602,0.3835,2.53,107.5,1.0,5.12,10000.0,-10.0,1,3.53,1.72,1.0,1.0,0.2948,0.2138,Low Risk,0.61
T5,,N2,NodeType.PORT,DEPART_NODE,IDLE,2024-01-06 16:37:54,49.232675,20.570204,6.23,1.89,3.48,462.33,2.75,0,1.0,0.3415,8.71,107.5,0.0443,5.6,6031.27,-7.69,1,1.31,1.26,0.5106,0.9989,0.1379,0.2465,Low Risk,-0.81
T2,,N6,NodeType.CUSTOMER,DEPART_NODE,IDLE,2024-01-06 17:09:52,50.616164,25.571274,16.06,5.0,10.0,380.76,2.94,0,0.3832,1.0,3.8,265.0,0.6671,10.73,5603.26,-10.0,1,6.94,1.16,1.0,0.8807,0.7302,0.6878,High Risk,4.19
